week,function,query,returned_output,dataset_version,submission_date,date_basis,notebook,commit_sha,evidence_status,source_registry,source_input,source_output,source_input_sha256,source_output_sha256,duplicate_of
6,8,"[0.115956,0.821931,0.587418,0.022809,0.44026,0.96555,0.368459,0.301774]",8.5570343323444,verified-query-output-ledger-v1.1,2026-07-06,source_file_mtime; not platform submission timestamp,Week_06/02_Notebook/Week_6_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_06_data/week_06_inputs.txt,Capstone_Folder/week_06_data/week_06_outputs.txt,192e607ec1aeb083dece9c099bd784be8a9abfc74cace9c50fdd059b2f44037d,7d5d24b375a87fcfe85943cbbddf711b61d87680f61e67ac58810baac47c5ad0,
7,1,"[0.35042,0.999543]",-6.738616132275143e-151,verified-query-output-ledger-v1.1,2026-07-14,source_file_mtime; not platform submission timestamp,Week_07/02_Notebook/Week_7_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_07_data/week_07_inputs.txt,Capstone_Folder/week_07_data/week_07_outputs.txt,64e266e874054c81da6a0904b892ce2afb99462feb3f540696921534dc71b6d1,536e2b7d0898cee9f9f3dedb73ce92dd0cf90b8b0ba42308cfcf40e89821a1d6,
7,2,"[0.009675,0.999881]",0.04871438177077586,verified-query-output-ledger-v1.1,2026-07-14,source_file_mtime; not platform submission timestamp,Week_07/02_Notebook/Week_7_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_07_data/week_07_inputs.txt,Capstone_Folder/week_07_data/week_07_outputs.txt,64e266e874054c81da6a0904b892ce2afb99462feb3f540696921534dc71b6d1,536e2b7d0898cee9f9f3dedb73ce92dd0cf90b8b0ba42308cfcf40e89821a1d6,
7,3,"[0.427731,0.66981,0.343678]",-0.047183135414436805,verified-query-output-ledger-v1.1,2026-07-14,source_file_mtime; not platform submission timestamp,Week_07/02_Notebook/Week_7_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_07_data/week_07_inputs.txt,Capstone_Folder/week_07_data/week_07_outputs.txt,64e266e874054c81da6a0904b892ce2afb99462feb3f540696921534dc71b6d1,536e2b7d0898cee9f9f3dedb73ce92dd0cf90b8b0ba42308cfcf40e89821a1d6,
7,4,"[0.096005,0.028299,0.033322,0.077327]",-20.19585364168859,verified-query-output-ledger-v1.1,2026-07-14,source_file_mtime; not platform submission timestamp,Week_07/02_Notebook/Week_7_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_07_data/week_07_inputs.txt,Capstone_Folder/week_07_data/week_07_outputs.txt,64e266e874054c81da6a0904b892ce2afb99462feb3f540696921534dc71b6d1,536e2b7d0898cee9f9f3dedb73ce92dd0cf90b8b0ba42308cfcf40e89821a1d6,
7,5,"[0.0,0.0,0.0,0.0]",163.1225,verified-query-output-ledger-v1.1,2026-07-14,source_file_mtime; not platform submission timestamp,Week_07/02_Notebook/Week_7_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_07_data/week_07_inputs.txt,Capstone_Folder/week_07_data/week_07_outputs.txt,64e266e874054c81da6a0904b892ce2afb99462feb3f540696921534dc71b6d1,536e2b7d0898cee9f9f3dedb73ce92dd0cf90b8b0ba42308cfcf40e89821a1d6,week:4
7,6,"[0.68383,0.035248,0.777884,0.740721,0.62931]",-1.2870894592671105,verified-query-output-ledger-v1.1,2026-07-14,source_file_mtime; not platform submission timestamp,Week_07/02_Notebook/Week_7_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_07_data/week_07_inputs.txt,Capstone_Folder/week_07_data/week_07_outputs.txt,64e266e874054c81da6a0904b892ce2afb99462feb3f540696921534dc71b6d1,536e2b7d0898cee9f9f3dedb73ce92dd0cf90b8b0ba42308cfcf40e89821a1d6,
7,7,"[0.121173,0.544849,0.282921,0.037758,0.374065,0.591179]",0.8994987341856474,verified-query-output-ledger-v1.1,2026-07-14,source_file_mtime; not platform submission timestamp,Week_07/02_Notebook/Week_7_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_07_data/week_07_inputs.txt,Capstone_Folder/week_07_data/week_07_outputs.txt,64e266e874054c81da6a0904b892ce2afb99462feb3f540696921534dc71b6d1,536e2b7d0898cee9f9f3dedb73ce92dd0cf90b8b0ba42308cfcf40e89821a1d6,
7,8,"[0.006802,0.833571,0.147083,0.461921,0.26353,0.887722,0.724982,0.315234]",8.5636390087854,verified-query-output-ledger-v1.1,2026-07-14,source_file_mtime; not platform submission timestamp,Week_07/02_Notebook/Week_7_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_07_data/week_07_inputs.txt,Capstone_Folder/week_07_data/week_07_outputs.txt,64e266e874054c81da6a0904b892ce2afb99462feb3f540696921534dc71b6d1,536e2b7d0898cee9f9f3dedb73ce92dd0cf90b8b0ba42308cfcf40e89821a1d6,
8,1,"[0.397837,0.919531]",-1.7723999829558996e-96,verified-query-output-ledger-v1.1,2026-07-21,source_file_mtime; not platform submission timestamp,Week_08/02_Notebook/Week_8_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_08_data/week_8_inputs.txt,Capstone_Folder/week_08_data/week_8_outputs.txt,82d7f687a862a9bed4393aebae8e5d99c7e21de466f145e3cd5bac61d2137b42,2089ea154961e01a811af7cf733a169a080fab12ada7db7f694de414b5eafc89,
8,2,"[0.314242,0.973527]",0.07276416200318507,verified-query-output-ledger-v1.1,2026-07-21,source_file_mtime; not platform submission timestamp,Week_08/02_Notebook/Week_8_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_08_data/week_8_inputs.txt,Capstone_Folder/week_08_data/week_8_outputs.txt,82d7f687a862a9bed4393aebae8e5d99c7e21de466f145e3cd5bac61d2137b42,2089ea154961e01a811af7cf733a169a080fab12ada7db7f694de414b5eafc89,
8,3,"[0.457347,0.664022,0.295993]",-0.07741316335640898,verified-query-output-ledger-v1.1,2026-07-21,source_file_mtime; not platform submission timestamp,Week_08/02_Notebook/Week_8_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_08_data/week_8_inputs.txt,Capstone_Folder/week_08_data/week_8_outputs.txt,82d7f687a862a9bed4393aebae8e5d99c7e21de466f145e3cd5bac61d2137b42,2089ea154961e01a811af7cf733a169a080fab12ada7db7f694de414b5eafc89,
8,4,"[0.046009,0.778273,0.979511,0.088488]",-28.736322947747187,verified-query-output-ledger-v1.1,2026-07-21,source_file_mtime; not platform submission timestamp,Week_08/02_Notebook/Week_8_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_08_data/week_8_inputs.txt,Capstone_Folder/week_08_data/week_8_outputs.txt,82d7f687a862a9bed4393aebae8e5d99c7e21de466f145e3cd5bac61d2137b42,2089ea154961e01a811af7cf733a169a080fab12ada7db7f694de414b5eafc89,
8,5,"[0.08123,0.992582,0.156202,0.988421]",1465.5121917504077,verified-query-output-ledger-v1.1,2026-07-21,source_file_mtime; not platform submission timestamp,Week_08/02_Notebook/Week_8_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_08_data/week_8_inputs.txt,Capstone_Folder/week_08_data/week_8_outputs.txt,82d7f687a862a9bed4393aebae8e5d99c7e21de466f145e3cd5bac61d2137b42,2089ea154961e01a811af7cf733a169a080fab12ada7db7f694de414b5eafc89,
8,6,"[0.994993,0.316819,0.508801,0.557706,0.579403]",-1.4794522548883542,verified-query-output-ledger-v1.1,2026-07-21,source_file_mtime; not platform submission timestamp,Week_08/02_Notebook/Week_8_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_08_data/week_8_inputs.txt,Capstone_Folder/week_08_data/week_8_outputs.txt,82d7f687a862a9bed4393aebae8e5d99c7e21de466f145e3cd5bac61d2137b42,2089ea154961e01a811af7cf733a169a080fab12ada7db7f694de414b5eafc89,
8,7,"[0.016174,0.558963,0.348588,0.050763,0.417748,0.64403]",0.8461801483768777,verified-query-output-ledger-v1.1,2026-07-21,source_file_mtime; not platform submission timestamp,Week_08/02_Notebook/Week_8_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_08_data/week_8_inputs.txt,Capstone_Folder/week_08_data/week_8_outputs.txt,82d7f687a862a9bed4393aebae8e5d99c7e21de466f145e3cd5bac61d2137b42,2089ea154961e01a811af7cf733a169a080fab12ada7db7f694de414b5eafc89,
8,8,"[0.712683,0.197193,0.129585,0.337018,0.771044,0.106613,0.229839,0.008464]",9.0200908822654,verified-query-output-ledger-v1.1,2026-07-21,source_file_mtime; not platform submission timestamp,Week_08/02_Notebook/Week_8_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_08_data/week_8_inputs.txt,Capstone_Folder/week_08_data/week_8_outputs.txt,82d7f687a862a9bed4393aebae8e5d99c7e21de466f145e3cd5bac61d2137b42,2089ea154961e01a811af7cf733a169a080fab12ada7db7f694de414b5eafc89,
9,1,"[0.42141,0.935804]",-3.089423814911752e-96,verified-query-output-ledger-v1.1,2026-07-25,source_file_mtime; not platform submission timestamp,Week_09/02_Notebook/Week_9_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_09_data/week_9_inputs.txt,Capstone_Folder/week_09_data/week_9_outputs.txt,64c67ea3cd54df2e5422a181be023ea9db31932175e2a9dd3badfc50532f108f,d2112e7d398b58fee7b5d791b12f652b4e8edc1c1294aec74a045cf2ba26663f,
9,2,"[0.995366,0.102732]",0.049406406222616564,verified-query-output-ledger-v1.1,2026-07-25,source_file_mtime; not platform submission timestamp,Week_09/02_Notebook/Week_9_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_09_data/week_9_inputs.txt,Capstone_Folder/week_09_data/week_9_outputs.txt,64c67ea3cd54df2e5422a181be023ea9db31932175e2a9dd3badfc50532f108f,d2112e7d398b58fee7b5d791b12f652b4e8edc1c1294aec74a045cf2ba26663f,
9,3,"[0.449035,0.664262,0.290384]",-0.08189344986506433,verified-query-output-ledger-v1.1,2026-07-25,source_file_mtime; not platform submission timestamp,Week_09/02_Notebook/Week_9_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_09_data/week_9_inputs.txt,Capstone_Folder/week_09_data/week_9_outputs.txt,64c67ea3cd54df2e5422a181be023ea9db31932175e2a9dd3badfc50532f108f,d2112e7d398b58fee7b5d791b12f652b4e8edc1c1294aec74a045cf2ba26663f,
9,4,"[0.889493,0.002958,0.445975,0.774547]",-23.42280313862202,verified-query-output-ledger-v1.1,2026-07-25,source_file_mtime; not platform submission timestamp,Week_09/02_Notebook/Week_9_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_09_data/week_9_inputs.txt,Capstone_Folder/week_09_data/week_9_outputs.txt,64c67ea3cd54df2e5422a181be023ea9db31932175e2a9dd3badfc50532f108f,d2112e7d398b58fee7b5d791b12f652b4e8edc1c1294aec74a045cf2ba26663f,
9,5,"[0.319924,0.675406,0.431628,1.0]",430.8031249775375,verified-query-output-ledger-v1.1,2026-07-25,source_file_mtime; not platform submission timestamp,Week_09/02_Notebook/Week_9_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_09_data/week_9_inputs.txt,Capstone_Folder/week_09_data/week_9_outputs.txt,64c67ea3cd54df2e5422a181be023ea9db31932175e2a9dd3badfc50532f108f,d2112e7d398b58fee7b5d791b12f652b4e8edc1c1294aec74a045cf2ba26663f,
9,6,"[0.711755,0.17567,0.738396,0.689597,0.562717]",-1.1717131510084098,verified-query-output-ledger-v1.1,2026-07-25,source_file_mtime; not platform submission timestamp,Week_09/02_Notebook/Week_9_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_09_data/week_9_inputs.txt,Capstone_Folder/week_09_data/week_9_outputs.txt,64c67ea3cd54df2e5422a181be023ea9db31932175e2a9dd3badfc50532f108f,d2112e7d398b58fee7b5d791b12f652b4e8edc1c1294aec74a045cf2ba26663f,
9,7,"[0.018603,0.530937,0.376818,0.094048,0.443567,0.614974]",1.009894033457839,verified-query-output-ledger-v1.1,2026-07-25,source_file_mtime; not platform submission timestamp,Week_09/02_Notebook/Week_9_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_09_data/week_9_inputs.txt,Capstone_Folder/week_09_data/week_9_outputs.txt,64c67ea3cd54df2e5422a181be023ea9db31932175e2a9dd3badfc50532f108f,d2112e7d398b58fee7b5d791b12f652b4e8edc1c1294aec74a045cf2ba26663f,
9,8,"[0.321258,0.232284,0.021301,0.0,0.895967,0.249315,0.054463,0.073967]",9.6998918101966,verified-query-output-ledger-v1.1,2026-07-25,source_file_mtime; not platform submission timestamp,Week_09/02_Notebook/Week_9_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_09_data/week_9_inputs.txt,Capstone_Folder/week_09_data/week_9_outputs.txt,64c67ea3cd54df2e5422a181be023ea9db31932175e2a9dd3badfc50532f108f,d2112e7d398b58fee7b5d791b12f652b4e8edc1c1294aec74a045cf2ba26663f,
10,1,"[0.379403,0.071186]",-4.5921413403053304e-89,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_10/02_Notebook/Week_10_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
10,2,"[0.329121,0.99795]",0.02678836560203038,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_10/02_Notebook/Week_10_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
10,3,"[0.447317,0.65893,0.324854]",-0.0463387992394308,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_10/02_Notebook/Week_10_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
10,4,"[0.587928,0.514452,0.045793,0.032616]",-15.125730966112929,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_10/02_Notebook/Week_10_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
10,5,"[0.005552,0.918769,0.692571,0.988052]",1424.6366011060773,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_10/02_Notebook/Week_10_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
10,6,"[0.853051,0.152023,0.700695,0.554516,0.611033]",-1.4490886989479597,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_10/02_Notebook/Week_10_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
10,7,"[0.107447,0.625529,0.309529,0.130105,0.44366,0.667717]",0.8456374465318568,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_10/02_Notebook/Week_10_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
10,8,"[0.546897,0.163123,0.136484,0.078398,0.771803,0.070794,0.119397,0.111488]",9.3736675460081,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_10/02_Notebook/Week_10_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
11,1,"[0.353293,0.956697]",8.159220183163013e-130,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_11/02_Notebook/Week_11_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
11,2,"[0.384537,0.996119]",0.06529972619341909,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_11/02_Notebook/Week_11_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
11,3,"[0.450034,0.667941,0.342989]",-0.038446126253640946,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_11/02_Notebook/Week_11_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
11,4,"[0.80766,0.348421,0.277162,0.044827]",-14.992666345077428,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_11/02_Notebook/Week_11_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
11,5,"[0.016444,0.027486,0.656999,0.955172]",210.03831315192616,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_11/02_Notebook/Week_11_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
11,6,"[0.67859,0.144728,0.730278,0.715653,0.604728]",-1.154424131709899,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_11/02_Notebook/Week_11_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
11,7,"[0.280913,0.512275,0.321637,0.188234,0.420546,0.641027]",1.478174096441659,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_11/02_Notebook/Week_11_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
11,8,"[0.234325,0.196964,0.387716,0.46245,0.845967,0.154645,0.549698,0.111557]",9.2760687615836,verified-query-output-ledger-v1.1,2026-08-09,source_file_mtime; not platform submission timestamp,Week_11/02_Notebook/Week_11_Capstone.ipynb,,verified_cumulative_archive_pair,Results/query_output_ledger.csv,Capstone_Folder/week_11_data /week_11_inputs.txt,Capstone_Folder/week_11_data /week_11_outputs.txt,a79749cd49db07cf32c99665fd482be75faf26f64dc446952093eabe0aa002d2,b1ec8e43f30ba00dc985708bdf37354950fd9294837cee6d308ac04eedc93dc5,
